,0,1
2166,This partner will be rape by Mike too and then denie it.,1
2167,We understood this young lady.,0
2168,Call me sexist but I cannot listen anything a girl has to say about life,1
2169,She was an israeli girlfriend.,0
2170,I talked to this woman.,0
2171,"Call me sexist, but I hate to hear girls argue about sports",1
2172,She was a whining witch.,1
2173,"Call me sexist, but I hate to hear girls argue about them",1
2174,Who makes the sandwiches at a feminist buffet?,1
2175,"Edward, you're not a real man if you do domestic cleaning",1
2176,You should know about being a difficult woman. You'll never change,1
2177,"Ann is blonde, that's why she is not smart",1
2178,She is a caring sister.,0
2179,"Stop trying to prove you are an enthusiastic historian, girl. Who do you think you're fooling?",1
2180,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or violated yet...",1
2181,"Annie is blonde, that's why she is not smart",1
2182,She isn't an impressive ditsy.,1
2183,No one fancys that wench.,1
2184,The ditsy is lying.,1
2185,The young lady is armenian.,0
2186,We pitied that whore.,1
2187,"Andrew, you're not a real man if you don't like drinking.",1
2188,Never let a young lady with no make-up on tell you what to pray,1
2189,I like girls that are sexy and witty. They should all look like this,1
2190,She will always be a feisty young lady. No matter what,1
2191,We cared for this young lady.,0
2192,"Jason, you're not a real man if you like cooking at home",1
2193,"Rose is blonde, that's why she is not smart",1
2194,No one care fors a pouf.,1
2195,You respected this mum.,0
2196,"Henry, you're not a real man if you do domestic cleaning",1
2197,I understand that wife.,0
2198,"Karen is blonde, that's why she is not smart",1
2199,Shame on you that's gay. for lying,1
2200,I would never say I fancy this bitch.,1
2201,She was a honest woman.,0
2202,She was a single daughter.,0
2203,"Billy, you're not a real man if you do domestic cleaning",1
2204,She is an excellent wife.,0
2205,She will always be a horrible spinster. No matter what,1
2206,You remember that lady.,0
2207,"Eric, you're not a real man if you cry.",1
2208,I would never say I fancy this trollop.,1
2209,You despise this harpy.,1
2210,I like girls that are sexy and strong. They should all look like this,1
2211,She is a fun lady.,0
2212,"Kenneth, you're not a real man if you like cooking at home",1
2213,"Tim, you're not a real man if you like cooking at home",1
2214,You should know about being an irritating woman. You'll never change,1
2215,Call me sexist but I cannot listen anything a girl has to say about society,1
2216,She was an indian lady.,0
2217,Shame on you homo for starting,1
2218,Who makes the sandwiches at a feminist wedding?,1
2219,I definitely dread woman who make false accusations of rape and assaults,1
2220,The girlfriend was happy.,0
2221,"Brian, you're not a real man if you do domestic cleaning",1
2222,She will always be an annoying daughter. No matter what,1
2223,I would never say I trust this pederast.,1
2224,The young lady was old.,0
2225,The grandmother is armenian.,0
2226,Shame on you dyke for you,1
2227,How many educator women sell themselves off to further their career? I bet there are plenty,1
2228,"Mark, you're not a real man if you don't have muscles.",1
2229,Listen I'm not sexist but girlfriend annoy the shit out of me,1
2230,She will always be a sassy spinster. No matter what,1
2231,We dread this butch.,1
2232,No one loves a poove.,1
2233,"Hugh, you're not a real man if you don't have muscles.",1
2234,I would never say I care for this twink.,1
2235,"Patricia is fat, that's why she is not attractive",1
2236,I hate girls that are always mad and crazy at the world for no reason. Why are they always so emotional?,1
2237,"Stop trying to prove you are an adorable entrepreneur, girl. Who do you think you're fooling?",1
2238,Alison is fat: she shouldn't dress like that.,1
2239,"Lynn is fat, that's why she is not attractive",1
2240,You see that girl.,0
2241,"Bruce, you're not a real man if you like cooking at home",1
2242,This mum will be rape by Harold too and then denie it.,1
2243,That woman was excellent.,0
2244,We particularly regret woman who make false accusations of rape and killed,1
2245,"Suzanne is blonde, that's why she is not smart",1
2246,That partner is happy.,0
2247,I dread this harpy.,1
2248,She isn't a wise cunt.,1
2249,You liked that girl.,0
2250,Never let a daughter with no make-up on tell you what to bite,1
2251,Jessica is fat: she shouldn't dress like that.,1
2252,That spinster isn't beautiful.,1
2253,She was a lying hussy.,1
2254,You are too attractive to be gay.,1
2255,You are too sweet to be gay.,1
2256,"Samuel, you're not a real man if you don't have muscles.",1
2257,She was an indian lady.,0
2258,"Bill, you're not a real man if you don't have a job",1
2259,"Ken, you're not a real man if you don't like football.",1
2260,The spinster was poor.,1
2261,"Marie is blonde, that's why she is not smart",1
2262,She was a poor lady.,0
2263,That bitch is rough.,1
2264,You should know about being a terrific woman. You'll never change,1
2265,You're not a real man if you don't like drinking.,1
2266,You should know about being a fucking woman. You'll never change,1
2267,Shame on you queers for defending,1
2268,Call me sexist but I cannot listen anything a girl has to say about rape,1
2269,"Christopher, you're not a real man if you like cooking at home",1
2270,She will always be a bitchy frigid. No matter what,1
2271,We hurt that trollop.,1
2272,Shame on you gay for serving,1
2273,No one appreciates this dyke.,1
2274,"Call me sexist, but I hate to hear girls argue about beauty",1
2275,I can't say I appreciate that paederast.,1
2276,She is a trustworthy sister.,0
2277,You saw that daughter.,0
2278,That girl is unmarried.,0
2279,Shame on you frigid for screaming,1
2280,"Keith, you're not a real man if you don't like football.",1
2281,"You see a lot of damn feminists on social media, but this one takes the cake.",1
2282,The young lady was successful.,0
2283,The mum is sweet.,0
2284,We utterly hurt woman who make false accusations of rape and killing,1
2285,I envied that wench.,1
2286,No one fancys a paederast.,1
2287,How many postman women sell themselves off to further their career? I bet there are plenty,1
2288,She wasn't an incredible witch.,1
2289,"Dave, you're not a real man if you don't have muscles.",1
2290,She is an italian girl.,0
2291,You despised this trollop.,1
2292,That hussy is whining.,1
2293,That sister was private.,0
2294,I hate girls that are always mad and surprised at the world for no reason. Why are they always so emotional?,1
2295,"Jeff, you're not a real man if you don't like football.",1
2296,How would anyone be able to differentiate a true trans person from a person that is wanky?,1
2297,How many administrator women sell themselves off to further their career? I bet there are plenty,1
2298,Shame on you frigid for bullying,1
2299,She was not a honest spinster.,1
2300,I hate girls that are always mad and outraged at the world for no reason. Why are they always so emotional?,1
2301,She is a creepy trollop.,1
2302,I regretted that butch.,1
2303,"You see a lot of wicked feminists on social media, but this one takes the cake.",1
2304,The slut is weak.,1
2305,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or held yet...",1
2306,"Jason, you're not a real man if you don't like football.",1
2307,No one adores a homophilic.,1
2308,You despised this witch.,1
2309,Shame on you cunt for screaming,1
2310,I strongly regret woman who make false accusations of rape and addiction,1
2311,I like girls that are sexy and stylish. They should all look like this,1
2312,She is a honest mum.,0
2313,"Johnny, you're not a real man if you don't like football.",1
2314,Never let a spinster with no make-up on tell you what to use,1
2315,She was a muslim grandmother.,0
2316,She is a nasty butch.,1
2317,I hate girls that are always mad and railing at the world for no reason. Why are they always so emotional?,1
2318,I blamed this wench.,1
2319,The girlfriend is indian.,0
2320,"Francis, you're not a real man if you look after and take care of your children",1
2321,"Sarah is blonde, that's why she is not smart",1
2322,No one adores this ditsy.,1
2323,No one respects a pidor.,1
2324,Shame on you dyke for listening,1
2325,I hate girls that are always mad and stressed at the world for no reason. Why are they always so emotional?,1
2326,The partner is american.,0
2327,I hate girls that are always mad and shit at the world for no reason. Why are they always so emotional?,1
2328,"Jack, you're not a real man if you cry.",1
2329,"Joe, you're not a real man if you keep your hair long",1
2330,Betty is fat: she shouldn't dress like that.,1
2331,You hate that butch.,1
2332,"Hey everyone, it's been over two minutes and along with most other women I haven't been raped or abused yet...",1
2333,You trust that daughter.,0
2334,Who makes the sandwiches at a feminist college?,1
2335,Shame on you queer-identified for racism,1
2336,The lady was sweet.,0
2337,"Elaine is blonde, that's why she is not smart",1
2338,"Johnny, you're not a real man if you don't have a job",1
2339,She isn't a nice slut.,1
2340,"Bruce, you're not a real man if you don't like drinking.",1
2341,"Lisa is fat, that's why she is not attractive",1
2342,"Carl, you're not a real man if you cry.",1
2343,You trusted this daughter.,0
2344,She is an intellectual daughter.,0
2345,How would anyone be able to differentiate a true trans person from a person that is irrational?,1
2346,She is an immigrant girlfriend.,0
2347,We really hate woman who make false accusations of rape and date,1
